ID,Acad,Teach_r,Non_agg,Agg
229,0.41791103,-0.002123351,4.030207336,4.157007033
230,0.793179093,1.655180473,3.927424416,2.095864746
231,0.079191698,-0.463660525,4.0788519,4.4652268589999995
232,0.077059436,2.097097334,1.0735234290000002,1.947133855
233,-0.247840193,-0.376219445,4.153396171,4.235014892
234,1.284844291,-0.863211142,4.199051712,3.700643322
235,0.12543864,-2.470953837,4.8282016720000005,5.252810879
236,0.253883201,-1.31376881,4.201064853,3.703025782
237,1.125159471,2.003548876,0.8140164830000001,1.389860352
238,-0.372118504,-0.576115222,3.2245502150000003,4.2395170659999994
239,-1.492910523,-1.989355468,5.426290103,5.5516155430000005
240,0.590042113,0.099899153,3.834144705,3.780918431
241,-1.379544731,2.0243684,1.9914760150000002,1.15652643
242,-1.103562493,-0.583443562,4.347422281,3.534613609
243,-0.040979218,1.990358044,3.443311254,2.883710957
244,-1.400700809,0.777979932,3.521826228,4.42956649
245,-0.37405815,-0.847786192,4.332831293,4.446065659
246,2.729594799,2.082160373,1.374591245,1.4555135199999998
247,-2.004904908,-1.625664806,3.739573793,5.021335956
248,-1.391917764,-1.902078965,4.619306936,4.681207918
249,-0.546703189,-1.587362132,3.673039521,5.384901352
250,1.622873811,-1.139997631,3.494037795,3.347682179
251,0.035225155,0.510974693,3.077458233,2.415208479
252,0.143088204,0.691615012,2.350034711,2.44885407
253,0.659494095,0.722827991,1.8389242090000002,2.17112756
254,0.060987513,0.770825684,1.8948999190000002,3.436676425
255,1.729650545,3.180083719,3.3281189760000003,1.214622565
256,-2.503731703,-1.077860086,3.764288122,4.143844232999999
257,2.000319998,-1.388447312,4.684719358000001,5.303399271
258,-0.966693927,0.010804769,2.9845743750000002,3.043447287
259,-0.13750339,-0.669670246,4.08261972,4.785026595
260,-0.385334158,-0.630816275,5.09246535,3.931816101
261,0.970983518,0.93788865,3.420604049,3.123552686
262,0.571959183,-0.222485188,3.264971299,3.6890344059999998
263,0.928162275,1.567055944,1.320767698,1.1478664949999997
264,-0.887218219,-2.109814309,4.635065567,4.543317555
265,-0.049243727,0.456768552,3.3060539060000003,2.400491742
266,-0.850364442,-1.047467702,3.917667299,3.9835422879999998
267,0.714077325,0.589099364,2.427018932,2.841427612
268,-0.142395795,-0.575105114,3.846487118,4.336046018999999
269,0.705752053,1.45949762,1.4377378110000003,2.961828227
270,-0.47783474,-1.206405825,2.390291109,2.9995511319999997
271,2.290320914,2.321780018,0,1.4860764249999998
272,-1.741863847,-2.380192072,4.437466917,4.237887246
273,0.281194485,0.990769394,2.2829362250000003,3.110579595
274,1.444718172,-1.252039032,5.487832704000001,4.367524993
275,-1.325107622,-2.200209762,6.292194127,6.576355967
276,0.5941276,0.245429226,4.684401136,3.690323014
277,-2.176985911,-1.39696896,5.186191739,4.506068071
278,1.001172938,1.008177478,3.102739917,3.8592745859999997
279,-0.327287848,-2.786017335,4.029408609,5.093930497
280,1.465489939,0.662042608,2.573154946,3.861465389
281,-1.663248018,-0.449091541,3.4696468990000002,2.3958554349999996
282,1.530934054,-0.146305518,4.125838757,2.511338485
283,1.229210693,0.188782619,2.249111048,1.604765029
284,-0.357592204,-1.71789619,3.96902004,3.187485686
285,-0.145603261,0.14519605,4.48265797,3.3936041329999997
286,0.004401442,0.480205837,2.325241899,2.65383032
287,-0.143133042,-1.90633134,4.874638268,4.505095798
288,-1.468273436,0.339049264,3.736717822,3.086884688
289,-1.051896345,-1.425986854,5.11062448,4.224872759
290,-1.44177304,-1.72899152,3.620451769,4.085416016
291,-0.3197478,-0.297066393,2.8318147700000003,3.193847163
292,0.859797868,0.284429686,2.10950543,2.6568518049999996
293,-0.025923509,-0.647790708,4.258307137,4.419071153
294,0.397617726,1.567637499,2.126325354,2.6122055349999997
295,0.165461182,0.107402833,4.365325316,3.952505761
296,-2.310858602,-2.116389955,4.143999916,4.546350898
297,-0.515330833,-1.297509048,4.923560395,4.555033809999999
298,0.365051613,0.303440373,2.324048024,3.531362243
299,2.227206288,0.842004835,2.599086809,2.770526737
300,0.909649289,1.638956152,1.8229790000000001,1.7403819809999999
301,-1.354220555,-1.099069891,4.075719723,3.557518708
302,0.286617031,-0.001514087,3.529564483,3.9101181609999998
303,2.171097638,1.187986764,3.039651498,2.6085359099999996
304,-1.112415598,-0.856543592,3.4163014460000003,3.445027971
305,-0.541237654,-0.650930567,4.00955759,4.616422816
306,-0.482586083,-0.666646215,3.647831308,3.971624649
307,1.590660383,0.939419931,2.718606727,1.6534561609999998
308,-0.097585374,1.326164285,1.19434356,1.6061290009999998
309,0.330861726,0.43087352,3.3333995560000003,3.8515257689999998
310,-0.239643304,-0.401164224,3.63217558,3.8041955599999997
311,-0.778341238,-0.652050115,3.283146995,3.795272411
312,-0.60789913,0.241009169,3.8696100220000003,3.959013984
313,0.406168331,-2.061494339,5.649298889000001,4.889878826
314,-1.184622848,-2.178519215,5.304938706,4.42693858
315,-1.222182524,-1.56314634,3.757467538,4.804684142
316,-0.056076007,-1.358710664,4.209394084,3.687011483
317,0.030358453,-0.781744283,3.299382307,3.467859172
318,1.395667574,-0.17662006,4.527213323,4.11163112
319,-0.257533637,0.43115634,3.6942011480000003,3.610707145
320,0.383802974,0.2196488,2.102464168,3.8272986159999998
321,0.549462647,0.643774241,3.256697613,2.576105344
322,0.905895668,-0.372424465,3.23509211,2.942772739
323,0.128527921,0.144306176,3.377294574,2.52883307
324,-0.669049444,0.414554818,0.9010253480000001,3.002987222
325,1.569395899,0.932226236,3.053388017,3.711493307
326,0.945445694,0.905135984,4.225015525,3.8753535439999998
327,-2.114215699,-1.035728355,3.735450215,4.047732031
328,-0.959450073,0.308562257,3.48401071,3.5890405999999997
329,-0.14377019,-0.258056772,2.1736612070000003,1.2003125409999997
330,-0.024480537,0.374839019,3.9807170370000002,3.444358848
331,0.119173721,-0.900312191,2.548499106,2.9673962979999997
332,0.512412868,-0.001153238,4.553087573,4.428655163
333,-1.280113022,-1.276427542,3.409128822,4.680823277
334,1.42463631,2.670201328,1.6778144130000001,1.607451311
335,-1.330168844,-1.691497545,4.219557098,4.590409944999999
336,1.203937682,0.354358171,3.467049658,2.423232029
337,1.203950286,0.810433658,3.224555038,2.564592825
338,0.109436942,0.82231193,2.851731288,2.792419282
339,-0.919680521,1.4705397630000001,2.499378424,3.293829837
340,-1.064336753,-1.318532192,3.938370066,3.1880819199999997
341,0.11305232,0.274496283,3.9633327840000003,3.016139579
342,1.035366546,1.252138914,3.283599643,3.227312842
343,-0.347466723,-0.337042383,4.592829668,3.7199352809999997
344,-0.617040664,-2.463266745,5.118580988,4.506869482
345,-1.029739681,-0.992977395,4.800422665,4.191312151
346,-1.716975823,-1.041680485,3.858923083,3.30062226
347,0.016487716,-0.84644392,3.556974598,4.528038261
348,0.572873057,0.064334079,3.4434946710000003,2.6091679799999996
349,-0.875426368,0.076414415,2.795848213,2.768468695
350,0.79251894,-0.449823025,3.1375564320000002,3.258524159
351,-1.349344988,-1.579626904,3.55040483,4.333346494
352,0.289103027,0.363691454,3.807620288,2.387950069
353,-0.034662248,-0.094146242,1.9702679760000001,2.863123776
354,1.217288157,1.80028567,3.070477561,2.065108719
355,1.319258839,-0.484528725,2.029729602,1.9592673879999998
356,-0.898398877,-1.616178969,4.59520791,4.581610981
357,-1.213576824,-1.224818091,3.3999886800000003,4.457369761
358,0.600686314,1.109456974,3.718805373,3.9513773399999996
359,0.162745601,0.327497678,2.8271967900000003,2.772660351
360,0.847113782,-1.641406849,4.383709195,3.922891475
361,-0.990077911,-0.945386706,4.805082764,3.709896244
362,-0.69459497,-0.637932691,3.892376798,4.774338401
363,-0.810417255,-0.677182356,4.503640337,3.779938617
364,0.481925463,1.107828042,1.842977321,2.423484503
365,-0.183917655,-0.622432412,3.440359849,3.196056757
366,0.535590571,-0.211137283,4.942741409,3.6818546359999997
367,-0.148960047,-2.470720411,5.136448587,5.3653696140000005
368,-1.257747621,-1.009861773,3.451027169,3.7296419939999996
369,0.731885245,-0.598265575,4.102560267,3.4043329179999997
370,2.288123017,1.072532505,4.22807604,3.145908798
371,0.595882774,-0.153269249,2.974854135,2.8372344149999997
372,-1.354389131,0.288516178,3.524799356,2.214732748
373,0.580386254,0.136955464,3.976774428,3.3048628
374,-0.692666473,-1.514955168,3.651161009,4.055495805
375,0.380505569,-0.100204167,2.0842642590000002,2.769134437
376,-0.035000263,0.445527886,3.007078946,2.324900374
377,-0.343524974,1.291744116,2.737816272,2.400104017
378,0.69074975,2.286447244,2.711731877,1.459120625
379,-0.232962778,0.831608698,2.834964025,2.922468134
380,0.467982363,0.617937893,3.592760038,3.612811813
381,0.921019186,0.27157402,3.341259936,4.2111170719999995
382,-0.217657509,-1.414046625,3.8999596320000003,3.0179584669999997
383,0.236792784,0.386617437,2.756632997,3.144106108
384,-0.823653639,-1.537468539,4.87964762,4.470445507
385,-0.925542724,-1.527089734,4.940493984,5.359606179
386,0.819392908,0.33974105,2.67852551,3.065816265
387,0.091856336,1.959245345,2.609889905,1.3671586679999999
388,1.492614784,1.074199407,4.101480449,3.3003419099999998
389,1.309217085,0.366948084,3.409234452,2.619438243
390,-1.218098191,-0.270420458,3.5069314240000002,3.411503099
391,-0.398849993,0.023388239,4.042882025,4.343102662
392,0.602422119,0.129532066,3.083857541,2.606631706
393,0.317229354,-0.052938381,3.390070274,4.497495985
394,3.056535486,1.232364207,2.747104582,2.0242836979999996
395,0.075400451,-1.047975004,4.542389233,4.152262845
396,-0.613846167,-0.790835742,3.740171952,3.366455121
397,0.599694912,0.808439133,2.697206335,2.844988193
398,-0.20667958,-1.336603244,5.012594744,3.497758744
399,0.408850995,1.004987883,3.003886962,3.8046575259999997
400,0.605358101,-1.616424219,3.639248303,3.3145120909999997
401,-0.297750928,0.021849801,4.005362069,4.519064461
402,1.527914711,0.207693516,2.315400415,2.785994156
403,1.318642699,1.939617722,2.349926765,1.9423017159999998
404,0.60142447,0.507717908,3.268823568,1.8446423559999998
405,0.922969996,1.932521189,1.152785116,0.8507234489999997
406,-0.926196181,0.30015541,3.3540301070000003,3.438666954
407,-1.894384862,-1.589295533,5.152248031,3.7629463889999997
408,1.157026147,-0.176131505,3.116721152,1.854507843
409,0.124658832,-0.076501441,3.311387288,2.909910894
410,0.080213313,2.52430229,2.216472207,1.0367696569999998
411,-1.028662712,1.608245134,1.595535876,1.529793918
412,-1.160595933,-0.554365959,3.775334885,4.478252262
413,-0.100429344,1.530833275,4.022033847,3.480470382
414,1.293492198,-1.289971909,5.059252664000001,4.623135743
415,-1.571931762,-1.000387504,4.315757720000001,1.8615208609999998
416,0.766263597,-0.791228377,2.896797178,2.52031559
417,-0.375854257,2.037978539,0.917739649,0.9240881000000001
418,-1.084300015,0.229715533,4.155059444,3.366344919
419,-0.340423274,-1.072807056,5.548059675,3.294772727
420,-0.406682623,0.291554427,1.8809681040000001,2.5060557369999996
421,-3.042183753,-1.592138927,6.3190558029999995,5.448904488
422,-1.039734689,0.228631949,3.640493823,3.905625306
423,-1.434289777,-0.034666011,4.912438503000001,3.96319171
424,-0.501388414,0.57565079,3.372785913,3.9140697199999996
425,-0.561328397,-1.003966958,3.722040295,3.4496917579999997
426,-0.427922307,-0.570396203,3.739755304,2.3812982199999997
427,0.42050841,1.716879324,2.998766024,2.046158511
428,-0.866663498,-2.362565656,6.44690656,5.11082617
429,0.291421314,-0.741806053,4.288847223,4.025737391
430,0.348538794,0.343037763,2.943765409,2.977426021
431,-1.09988285,-0.983644644,3.402381808,3.431897267
432,0.119261571,0.225302552,1.894002516,2.445765039
433,-0.100871064,-1.051736421,4.014497284,3.072298318
434,-1.846166617,1.068081324,3.6374475840000002,2.6671631259999997
435,-0.783004818,0.805003366,3.357101921,2.2337600109999998
436,1.561122458,0.040101727,2.823735852,2.299747977
437,-1.418018728,-2.562945539,5.299419105,5.060035968999999
438,-0.676672145,0.27462834,1.891339632,2.7870589289999996
439,-0.674057162,-0.067419878,3.473699701,3.513727409
440,-0.622817414,-0.376738686,4.050734691,3.696037916
441,0.244811199,0.992047875,1.617859289,2.963292191
442,1.105711759,0.196167363,3.419612172,2.4464228969999997
443,1.277754282,-0.834516118,2.9343091880000003,3.5566202319999998
444,-0.234501703,1.535934397,2.079821712,2.5207263799999997
445,0.461816245,0.888154181,3.847940862,2.822905767
446,-0.984240914,-0.649291154,3.74332849,3.7884509
447,0.041511743,1.548092746,3.3624941760000002,2.1938676619999997
448,-0.467086419,0.237347799,2.018600606,3.811942986
449,-1.825402004,-0.775713085,3.0419729760000003,3.788100971
450,-0.616668566,-1.431612971,3.411722802,4.466973783
451,0.346581718,-0.081506156,2.265900855,1.71596507
452,0.058496735,0.151490667,3.2735443220000002,2.749583756
453,-0.192107916,-0.549735337,4.128763858,3.299463018
454,1.746489671,0.819151832,1.632388178,1.751101753
455,-0.88661804,0.060550421,4.081435888,3.8268841709999997
456,0.199688909,0.34520088,2.786812476,2.9083285549999998
457,-0.672781539,-2.190908031,3.877880644,3.734389759
458,-0.810675507,-1.197582932,4.064249592,4.503209236
459,-0.543904421,-1.120436924,4.29344088,4.838794759
460,-0.792958105,0.14812857,3.403386123,2.886342997
461,-2.132681193,-1.486320483,4.485952878,3.297748767
462,-2.51144221,-1.806240265,4.033823239,5.027669736
463,-0.287075007,0.335098437,4.155036373,3.531277138
464,2.07621179,0.241606439,2.798908517,2.592333557
465,-0.689041272,-0.879116347,5.8498504239999995,5.103773141
466,0.9258992,0.617577087,3.469597842,2.7986987809999997
467,-1.813689306,0.295137634,3.364898067,3.485495984
468,0.913124632,1.187428785,2.771198075,2.0366863669999997
469,-0.241409335,0.090950295,3.980427548,3.129220692
470,-2.216597326,-1.256777994,3.9856450310000002,3.3376048149999997
471,0.452269721,0.948866242,3.3467862360000002,2.799866425
472,0.217883,-1.547962849,4.025113757,4.308328594
473,-0.177968954,0.736327359,3.995136484,2.537355785
474,0.241661088,1.071326189,3.3709552670000003,2.330589502
475,0.971246976,2.39032111,2.952293487,1.7881049549999999
476,2.902298074,1.949278912,0.7797932420000002,2.034630775
477,-1.480079048,-2.344302561,4.331183291,4.246058789
478,-0.687336403,0.325458343,3.821973157,4.518972395
479,-2.537782283,-1.329494607,4.366087126,4.126653697
480,0.062816045,0.894537527,3.835330447,3.9905632229999997
481,1.822065693,0.307760799,4.638816692,2.742121008
482,0.211582628,-0.61532773,3.617484658,3.6554981129999997
483,0.313260311,-0.026434211,2.2528034640000003,3.394574055
484,1.055503102,0.629581863,2.935798382,1.6553358809999998
485,1.088792883,1.513724096,2.1254709480000002,2.084073599
486,-1.214495683,-1.103372216,3.832440849,4.046619177
487,0.039324254,0.164524704,2.66307156,2.7327133879999996
488,-0.954252161,-0.296958976,3.912765277,4.742833864
489,1.158072494,0.708648673,3.789995015,2.392005786
