"x1","x2","y"
5.40446725816797,6.24397050303174,4.43932815790396
5.1708700701701,6.21470205706997,3.07205150000126
4.80877011248066,6.74245059788251,3.97087309295127
3.86847514985835,5.09622372920217,1.85364220326913
3.69280002367823,5.38861340804762,2.85450503243994
3.66573739660842,7.27805262968125,3.48558817996247
3.24638120315497,5.86820410595444,2.47506931120723
5.40513558899806,5.33199755474221,2.95124910591847
5.31276098708733,6.3708418624763,3.53695968304621
2.62028677860357,6.19083666318971,1.85049899572974
3.90351752975181,4.72530756058842,1.41580565976607
3.19925026889767,4.74269162315788,2.50637984382271
2.57787695736431,6.18605710019653,2.31047967271995
3.04240486234442,3.45700238476576,1.01833179769174
2.93237552347518,4.94983538091523,1.85387644898531
2.17503275111019,4.13106649807483,0.781453882786669
4.65207255500129,5.06819137787164,3.51893624469123
5.7759167585606,7.2116117871046,4.94473497024961
3.65947320095699,5.88613711563673,2.50805639325295
5.36091438307616,7.6070872510382,3.430883540266
5.71549291598863,6.92463921811809,4.50895117220895
4.18185701019623,7.12585821488127,3.49931399900347
4.2928473962514,6.26063999639805,2.62116450143856
4.71201086886378,7.18891404657445,3.11060315571648
4.59716680215875,6.56016896823341,3.93076957276483
3.84050454163172,6.56015129190866,3.61565432194
5.01057250521656,5.53188179261279,2.91630729785635
