schoolid,childid,year,math,size
2020,292027291,2.5,2.5999999046325684,380
2020,292027531,-1.5,-1.8300000429153442,380
2020,292027531,-0.5,-0.5009999871253967,380
2020,292027531,0.5,0.11400000005960464,380
2020,292027531,1.5,1.6610000133514404,380
2020,292027531,2.5,2.1640000343322754,380
2020,292028181,-1.5,-2.3510000705718994,380
2020,292028181,-0.5,-1.5049999952316284,380
2020,292028181,0.5,-0.7250000238418579,380
2020,292028181,1.5,0.020999999716877937,380
2020,292028181,2.5,1.5140000581741333,380
2020,292028931,-1.5,-1.218000054359436,380
2020,292028931,-0.5,-0.27300000190734863,380
2020,292028931,0.5,0.46299999952316284,380
2020,292028931,1.5,0.5730000138282776,380
2020,292028931,2.5,1.7359999418258667,380
2020,292029071,-1.5,-1.965999960899353,380
2020,292029071,-0.5,-0.5740000009536743,380
2020,292029071,0.5,0.22699999809265137,380
2020,292029071,1.5,1.7480000257492065,380
2020,292029071,2.5,2.2309999465942383,380
2020,292029901,-1.5,-2.7179999351501465,380
2020,292029901,-0.5,-1.378000020980835,380
2020,292029901,0.5,-0.6230000257492065,380
2020,292029901,1.5,0.8109999895095825,380
2020,292029901,2.5,1.9730000495910645,380
2020,292033851,-1.5,-2.9600000381469727,380
2020,292033851,-0.5,-1.25,380
2020,292033851,0.5,-0.7250000238418579,380
2020,292033851,1.5,0.12800000607967377,380
2020,292033851,2.5,1.5140000581741333,380
2020,295341521,-2.5,-2.7320001125335693,380
2020,295341521,-1.5,-1.8980000019073486,380
2020,295341521,-0.5,-0.9210000038146973,380
2020,295341521,0.5,0.5870000123977661,380
2020,295341521,1.5,1.5779999494552612,380
2020,295341521,2.5,2.299999952316284,380
2020,298046562,0.5,0.003000000026077032,380
2020,298046562,1.5,0.5730000138282776,380
2020,298046562,2.5,1.1480000019073486,380
2020,301853741,-1.5,-0.7329999804496765,380
2020,301853741,-0.5,-0.6449999809265137,380
2020,301853741,0.5,1.1460000276565552,380
2020,307407931,-1.5,-0.7329999804496765,380
2020,307407931,-0.5,-0.1120000034570694,380
2020,307407931,0.5,1.1460000276565552,380
2020,307694141,-1.5,-2.4739999771118164,380
2020,307694141,-0.5,-1.5049999952316284,380
2020,307694141,0.5,-0.6230000257492065,380
2020,307694141,1.5,-0.3499999940395355,380
2040,253404261,-2.5,-2.187999963760376,502
2040,253404261,-1.5,-1.5410000085830688,502
2040,253404261,-0.5,-0.35100001096725464,502
2040,253404261,0.5,1.309000015258789,502
2040,253404261,1.5,1.4210000038146973,502
2040,253404261,2.5,2.681999921798706,502
2040,253413681,-1.5,-3.3949999809265137,502
2040,253413681,-0.5,-3.2320001125335693,502
2040,253413681,0.5,-2.052999973297119,502
2040,270199271,-1.5,-1.9869999885559082,502
2040,270199271,0.5,-0.4189999997615814,502
2040,270199271,1.5,-0.24400000274181366,502
2040,285939962,-0.5,-0.7850000262260437,502
2040,285939962,0.5,0.5870000123977661,502
2040,285939962,1.5,1.4210000038146973,502
2040,288699161,-1.5,-2.1619999408721924,502
2040,288699161,-0.5,0.2409999966621399,502
2040,288699161,0.5,0.22699999809265137,502
2040,288699161,1.5,1.2730000019073486,502
2040,288699161,2.5,3.055000066757202,502
2040,289970511,-1.5,-1.8300000429153442,502
2040,289970511,-0.5,-1.184999942779541,502
2040,289970511,0.5,0.8519999980926514,502
2040,289970511,1.5,0.5730000138282776,502
2040,289970511,2.5,1.7359999418258667,502
2040,292772811,-1.5,-3.1440000534057617,502
2040,292772811,-0.5,-2.0969998836517334,502
2040,292772811,0.5,-0.3160000145435333,502
2040,293550291,-1.5,-2.0969998836517334,502
2040,293550291,-0.5,-1.3140000104904175,502
2040,293550291,0.5,0.003000000026077032,502
2040,293550291,1.5,0.18199999630451202,502
2040,299680041,-1.5,-1.5379999876022339,502
2040,299680041,-0.5,-0.9419999718666077,502
2040,299680041,0.5,-0.5220000147819519,502
2040,299680041,1.5,0.6320000290870667,502
2040,299680041,2.5,1.7940000295639038,502
2040,303652591,-1.5,-1.8980000019073486,502
2040,303652591,-0.5,-0.7160000205039978,502
2040,303652591,0.5,0.7160000205039978,502
2040,303652591,1.5,1.065999984741211,502
2040,303652591,2.5,2.371000051498413,502
2040,303653561,-2.5,-3.2320001125335693,502
2040,303653561,-1.5,-2.187999963760376,502
2040,303653561,-0.5,-1.4639999866485596,502
2040,303654611,-1.5,-1.9869999885559082,502
2040,303654611,-0.5,-1.6160000562667847,502
2040,303654611,0.5,-1.6649999618530273,502
2040,303654611,1.5,-0.3499999940395355,502
2040,303654611,2.5,1.0470000505447388,502
2040,303658951,-1.5,-1.7719999551773071,502
2040,303658951,-0.5,-0.1940000057220459,502
2040,303658951,0.5,1.6779999732971191,502
2040,303660691,-1.5,-2.187999963760376,502
2040,303660691,-0.5,-1.5679999589920044,502
2040,303660691,0.5,-1.2359999418258667,502
2040,303660691,1.5,-0.24400000274181366,502
2040,303662391,-2.5,-3.3949999809265137,502
2040,303662391,-1.5,-2.4739999771118164,502
2040,303662391,-0.5,-1.965999960899353,502
2040,303662391,0.5,-0.9279999732971191,502
2040,303662391,1.5,0.18199999630451202,502
2040,303662391,2.5,0.7979999780654907,502
2040,303663601,-2.5,-3.2320001125335693,502
2040,303663601,-1.5,-2.5350000858306885,502
2040,303663601,-0.5,-0.7850000262260437,502
2040,303663601,0.5,0.34299999475479126,502
2040,303663601,1.5,0.5730000138282776,502
2040,303663601,2.5,1.3020000457763672,502
2040,303668751,-1.5,-1.2760000228881836,502
2040,303668751,-0.5,0.33799999952316284,502
2040,303668751,0.5,0.8519999980926514,502
2040,303668751,1.5,0.12800000607967377,502
2040,303668751,2.5,2.299999952316284,502
2040,303671891,-2.5,-3.2320001125335693,502
2040,303671891,-1.5,-2.2249999046325684,502
2040,303671891,-0.5,-0.9879999756813049,502
2040,303671891,0.5,-1.2359999418258667,502
2040,303671891,1.5,0.020999999716877937,502
2040,303672001,-1.5,-1.1299999952316284,502
2040,303672001,-0.5,-0.4269999861717224,502
2040,303672001,0.5,0.9950000047683716,502
2040,303672861,-1.5,-2.377000093460083,502
2040,303672861,-0.5,-0.4269999861717224,502
2040,303672861,0.5,0.9950000047683716,502
2040,303673321,-1.5,-2.377000093460083,502
2040,303673321,0.5,-1.2359999418258667,502
2040,303673321,1.5,-0.7250000238418579,502
2040,303673321,2.5,0.6499999761581421,502
2180,245048322,0.5,-0.6230000257492065,777
2180,245048322,1.5,0.515999972820282,777
2180,245048322,2.5,0.5509999990463257,777
2180,257495101,-1.5,-1.8980000019073486,777
2180,257495101,-0.5,-0.35100001096725464,777
2180,257495101,0.5,0.34299999475479126,777
2180,257495101,1.5,0.5730000138282776,777
2180,257495101,2.5,1.3020000457763672,777
2180,267638781,-1.5,-0.22100000083446503,777
2180,267638781,-0.5,-0.35100001096725464,777
2180,267638781,0.5,0.22699999809265137,777
2180,267638781,1.5,0.12800000607967377,777
2180,267638781,2.5,1.1990000009536743,777
2180,272929842,0.5,0.8519999980926514,777
2180,272929842,1.5,0.5730000138282776,777
2180,272929842,2.5,1.7359999418258667,777
2180,274924871,-2.5,-4.0960001945495605,777
2180,274924871,-1.5,-2.0969998836517334,777
2180,274924871,-0.5,-2.135999917984009,777
2180,285387072,0.5,-1.8940000534057617,777
2180,285387072,1.5,-0.40299999713897705,777
2180,285387072,2.5,0.4519999921321869,777
2180,285580822,-0.5,-0.9879999756813049,777
2180,285580822,0.5,-0.7250000238418579,777
2180,285580822,1.5,0.07400000095367432,777
2180,285580822,2.5,0.7490000128746033,777
2180,292777881,-1.5,-2.2249999046325684,777
2180,292777881,-0.5,-1.5679999589920044,777
2180,292777881,0.5,-0.5220000147819519,777
2180,292777881,1.5,0.2919999957084656,777
2180,292777881,2.5,1.3539999723434448,777
2180,292779072,-0.5,-1.5679999589920044,777
2180,292779072,0.5,-0.7250000238418579,777
2180,292779072,1.5,0.2370000034570694,777
2180,292779072,2.5,0.9470000267028809,777
2180,292780081,-1.5,-2.1619999408721924,777
2180,292780081,-0.5,-1.5679999589920044,777
2180,292780081,0.5,-1.5549999475479126,777
2180,292780321,-1.5,-1.0379999876022339,777
2180,292780321,-0.5,-0.35100001096725464,777
2180,292780321,0.5,-0.3160000145435333,777
2180,292780321,1.5,0.5730000138282776,777
2180,292780321,2.5,1.406999945640564,777
2180,292780401,-1.5,-4.257999897003174,777
2180,292780401,-0.5,-2.5350000858306885,777
2180,292780401,0.5,-2.052999973297119,777
2180,292780401,1.5,-2.640000104904175,777
2180,292780401,2.5,-1.2289999723434448,777
2180,292781561,-1.5,-1.218000054359436,777
2180,292781561,-0.5,-0.35100001096725464,777
2180,292781561,0.5,0.5870000123977661,777
2180,292783851,-1.5,-3.0209999084472656,777
2180,292783851,-0.5,-0.1940000057220459,777
2180,292783851,0.5,-1.5549999475479126,777
2180,292783851,1.5,0.2370000034570694,777
2180,292783851,2.5,1.1990000009536743,777
2180,292785041,-2.5,-4.0960001945495605,777
2180,292785041,-1.5,-1.7599999904632568,777
2180,292785041,-0.5,-1.184999942779541,777
2180,292785041,0.5,-1.1319999694824219,777
2180,292785981,-1.5,-2.4739999771118164,777
2180,292785981,-0.5,-2.5280001163482666,777
2180,292785981,0.5,-2.4059998989105225,777
2180,292785981,1.5,-1.2350000143051147,777
2180,292785981,2.5,-0.8349999785423279,777
2180,292786951,-1.5,-1.965999960899353,777
2180,292786951,-0.5,-1.1200000047683716,777
2180,292786951,0.5,0.003000000026077032,777
2180,292786951,1.5,0.2919999957084656,777
2180,292786951,2.5,1.4600000381469727,777
2180,292789111,-1.5,-1.8300000429153442,777
2180,292789111,-0.5,-1.8980000019073486,777
2180,292789111,0.5,-1.2949999570846558,777
2180,292789111,1.5,-0.7020000219345093,777
2180,292789111,2.5,-0.703000009059906,777
2180,292789461,-2.5,-3.5250000953674316,777
2180,292789461,-1.5,-0.36500000953674316,777
2180,292789461,-0.5,-0.5740000009536743,777
2180,292791601,-1.5,0.8930000066757202,777
2180,292791601,-0.5,0.5460000038146973,777
2180,292791601,0.5,1.4850000143051147,777
2180,292791601,1.5,1.1339999437332153,777
2180,292791601,2.5,1.6230000257492065,777
2180,292792411,-1.5,-3.1440000534057617,777
2180,292792411,-0.5,-2.1619999408721924,777
2180,292792411,0.5,-2.052999973297119,777
2180,292792411,1.5,0.2199999988079071,777
2180,292792411,2.5,0.8109999895095825,777
2180,292793731,-1.5,-1.5410000085830688,777
2180,292793731,-0.5,-2.4609999656677246,777
2180,292793731,0.5,-1.5549999475479126,777
2180,292793731,1.5,-0.6159999966621399,777
2180,292793731,2.5,0.7490000128746033,777
2180,292794382,-0.5,0.6579999923706055,777
2180,292794382,0.5,0.003000000026077032,777
2180,292794382,1.5,0.8730000257492065,777
2180,292794382,2.5,0.8479999899864197,777
2180,292795191,-1.5,-1.8300000429153442,777
2180,292795191,-0.5,-2.135999917984009,777
2180,292795191,0.5,-1.2359999418258667,777
2180,292795191,1.5,0.2919999957084656,777
2180,292795191,2.5,-0.11599999666213989,777
2180,296340762,0.5,-1.934000015258789,777
2180,296340762,1.5,-0.8230000138282776,777
2180,296340762,2.5,-0.2639999985694885,777
2180,296476662,0.5,-1.7569999694824219,777
2180,296476662,1.5,-1.7319999933242798,777
2180,296476662,2.5,-0.7590000033378601,777
2180,301942171,-1.5,-2.9600000381469727,777
2180,301942171,-0.5,-2.0320000648498535,777
2180,301942171,0.5,-1.468000054359436,777
2180,301942171,1.5,-1.6080000400543213,777
2180,301942171,2.5,-1.2289999723434448,777
2180,301943061,-1.5,-3.4600000381469727,777
2180,301943061,-0.5,-2.4739999771118164,777
2180,301943061,0.5,-1.2949999570846558,777
2180,301943061,1.5,-1.3029999732971191,777
2180,301943061,2.5,-0.2639999985694885,777
2180,301943491,-1.5,-2.0969998836517334,777
2180,301943491,-0.5,-2.009000062942505,777
2180,301943491,0.5,-1.2359999418258667,777
2180,301950511,-1.5,-2.0320000648498535,777
2180,301950511,-0.5,-1.5679999589920044,777
2180,301950511,0.5,-1.777999997138977,777
2180,301950511,1.5,-0.9449999928474426,777
2180,301950511,2.5,-0.9750000238418579,777
2180,301952481,-1.5,-2.5959999561309814,777
2180,301952481,-0.5,-2.872999906539917,777
2180,301952481,0.5,-1.777999997138977,777
2180,301952481,1.5,-1.2960000038146973,777
2180,301952481,2.5,0.35199999809265137,777
2180,301952721,-1.5,-2.6570000648498535,777
2180,301952721,-0.5,-2.135999917984009,777
2180,301952721,0.5,-0.7250000238418579,777
2180,301953961,-1.5,-0.22100000083446503,777
2180,301953961,-0.5,-0.7850000262260437,777
2180,301953961,0.5,0.9950000047683716,777
2180,302132542,-0.5,-0.36500000953674316,777
2180,302132542,0.5,0.003000000026077032,777
2180,302132542,1.5,0.7509999871253967,777
2180,302132542,2.5,0.8479999899864197,777
2180,303478033,0.5,0.34299999475479126,777
2180,303478033,1.5,1.4980000257492065,777
2180,303478033,2.5,2.2309999465942383,777
2180,304796611,-1.5,-0.7329999804496765,777
2180,304796611,-0.5,-0.1940000057220459,777
2180,304796611,0.5,0.7160000205039978,777
2180,304796611,1.5,0.6909999847412109,777
2180,308819582,-0.5,-2.009000062942505,777
2180,308819582,0.5,-1.6649999618530273,777
2180,308819582,1.5,-0.4560000002384186,777
2180,308819582,2.5,0.35199999809265137,777
2180,308845071,-1.5,-1.8980000019073486,777
2180,308845071,-0.5,1.194000005722046,777
2180,308845071,0.5,0.34299999475479126,777
2180,314334872,-0.5,-1.0540000200271606,777
2180,314334872,0.5,-0.5220000147819519,777
2180,314334872,1.5,0.5730000138282776,777
2180,314334872,2.5,1.5140000581741333,777
2180,316222631,-1.5,-1.8980000019073486,777
2180,316222631,-0.5,-1.694000005722046,777
2180,316222631,0.5,-1.6649999618530273,777
2180,316222631,1.5,-0.24400000274181366,777
2180,316225061,-1.5,-2.0969998836517334,777
2180,316225061,-0.5,-2.2249999046325684,777
2180,316225061,0.5,-2.234999895095825,777
2180,316225061,1.5,-0.7620000243186951,777
2180,316225061,2.5,-0.8730000257492065,777
2330,200373691,-1.5,-1.6160000562667847,800
2330,200373691,-0.5,-1.8300000429153442,800
2330,200373691,0.5,-1.1319999694824219,800
2330,200373691,1.5,-0.6159999966621399,800
2330,200373691,2.5,-0.06199999898672104,800
2330,266889302,-0.5,-2.3949999809265137,800
2330,266889302,0.5,0.003000000026077032,800
2330,266889302,1.5,-1.4199999570846558,800
2330,266889302,2.5,-0.22499999403953552,800
2330,278630191,-2.5,-2.4130001068115234,800
2330,278630191,-1.5,-1.3839999437332153,800
2330,278630191,-0.5,-0.4269999861717224,800
2330,278630191,0.5,0.11400000005960464,800
2330,278630191,1.5,0.5730000138282776,800
2330,278630191,2.5,1.0470000505447388,800
2330,281014733,0.5,-1.8940000534057617,800
2330,281014733,1.5,-1.2350000143051147,800
2330,281014733,2.5,0.04399999976158142,800
2330,284231521,-1.5,-2.1619999408721924,800
2330,284231521,-0.5,-2.135999917984009,800
2330,284231521,0.5,-0.5220000147819519,800
2330,284231521,1.5,0.6320000290870667,800
2330,284231521,2.5,1.25,800
2330,288950542,0.5,0.7160000205039978,800
2330,288950542,1.5,0.2370000034570694,800
2330,288950542,2.5,0.8970000147819519,800
2330,289370593,0.5,2.140000104904175,800
2330,289370593,1.5,-0.40299999713897705,800
2330,289370593,2.5,1.1480000019073486,800
2330,289764962,0.5,0.5870000123977661,800
2330,289764962,1.5,0.2370000034570694,800
2330,289764962,2.5,2.2309999465942383,800
2330,291310822,-0.5,-1.1200000047683716,800
2330,291310822,0.5,0.8519999980926514,800
2330,291310822,1.5,-0.0860000029206276,800
2330,292291473,0.5,-0.3160000145435333,800
2330,292291473,1.5,0.7509999871253967,800
2330,292291473,2.5,1.6230000257492065,800
2330,295884063,0.5,-1.2359999418258667,800
2330,295884063,1.5,-0.7789999842643738,800
2330,295884063,2.5,0.5009999871253967,800
2330,296738882,-0.5,-0.35100001096725464,800
2330,296738882,0.5,1.1460000276565552,800
2330,296738882,1.5,1.5779999494552612,800
2330,296738882,2.5,2.681999921798706,800
2330,300521962,-0.5,0.2409999966621399,800
2330,300521962,0.5,1.1460000276565552,800
2330,300521962,1.5,1.3459999561309814,800
2330,300521962,2.5,2.371000051498413,800
2330,300633091,-1.5,-1.5410000085830688,800
2330,300633091,-0.5,-0.5740000009536743,800
2330,300633091,0.5,-0.9279999732971191,800
2330,300633091,1.5,-0.4560000002384186,800
2330,300633091,2.5,-0.00800000037997961,800
2330,300633681,-1.5,-1.8300000429153442,800
2330,300633681,-0.5,-0.6449999809265137,800
2330,300633681,0.5,0.003000000026077032,800
2330,300633681,1.5,1.4210000038146973,800
2330,300633681,2.5,1.6230000257492065,800
2330,300634493,0.5,0.9950000047683716,800
2330,300634493,1.5,0.8109999895095825,800
2330,300634493,2.5,2.299999952316284,800
2330,300637081,-1.5,-2.8989999294281006,800
2330,300637081,-0.5,-1.25,800
2330,300637081,0.5,1.309000015258789,800
2330,300637081,1.5,1.2730000019073486,800
2330,300637591,-1.5,-0.6190000176429749,800
2330,300637591,-0.5,0.5460000038146973,800
2330,300637591,0.5,1.8940000534057617,800
2330,300637591,1.5,2.0339999198913574,800
2330,300637591,2.5,3.055000066757202,800
2330,300641941,-2.5,-3.558000087738037,800
2330,300641941,-1.5,-1.7599999904632568,800
2330,300641941,-0.5,-0.5740000009536743,800
2330,300641941,0.5,0.7160000205039978,800
2330,300641941,1.5,-0.4560000002384186,800
2330,300641941,2.5,0.7490000128746033,800
2330,300643211,-1.5,-1.6160000562667847,800
2330,300643211,-0.5,-0.6449999809265137,800
2330,300643211,0.5,-0.5220000147819519,800
2330,300643211,1.5,0.2919999957084656,800
2330,300643211,2.5,1.6790000200271606,800
2330,300643561,-1.5,-1.7599999904632568,800
2330,300643561,-0.5,-0.9879999756813049,800
2330,300643561,0.5,-0.8259999752044678,800
2330,300643561,1.5,0.12800000607967377,800
2330,300643561,2.5,0.6499999761581421,800
2330,300645261,-2.5,-2.2880001068115234,800
2330,300645261,-1.5,-1.6890000104904175,800
2330,300645261,-0.5,-2.009000062942505,800
2330,300645261,0.5,-0.4189999997615814,800
2330,300645261,1.5,-0.4560000002384186,800
2330,300645261,2.5,0.20000000298023224,800
2330,300645851,-1.5,-2.5959999561309814,800
2330,300645851,-0.5,-1.440999984741211,800
2330,300645851,0.5,-0.7250000238418579,800
2330,300646741,-1.5,-2.2880001068115234,800
2330,300646741,-0.5,-0.9879999756813049,800
2330,300646741,0.5,0.5870000123977661,800
2330,300646741,1.5,-0.19200000166893005,800
2330,300646741,2.5,0.8479999899864197,800
2330,300648011,-1.5,-2.0969998836517334,800
2330,300648011,-0.5,-1.1200000047683716,800
2330,300648011,0.5,-0.4189999997615814,800
2330,300648011,1.5,-0.4560000002384186,800
2330,300648011,2.5,0.20000000298023224,800
2330,302136452,0.5,0.8519999980926514,800
2330,302136452,1.5,-0.19200000166893005,800
2330,302136452,2.5,0.996999979019165,800
2330,302340141,-1.5,-1.5410000085830688,800
2330,302340141,-0.5,0.057999998331069946,800
2330,302340141,0.5,1.8940000534057617,800
2330,302340141,1.5,1.8389999866485596,800
2330,302340141,2.5,1.9730000495910645,800
2330,307032351,-1.5,-1.7599999904632568,800
2330,307032351,-0.5,-0.5009999871253967,800
2330,307032351,0.5,0.34299999475479126,800
2330,307169301,-1.5,-0.4970000088214874,800
2330,307169301,-0.5,0.9049999713897705,800
2330,307169301,0.5,1.8940000534057617,800
2330,307169301,1.5,1.4210000038146973,800
2330,307169301,2.5,2.299999952316284,800
2330,307176001,-1.5,-1.8300000429153442,800
2330,307176001,-0.5,-0.1120000034570694,800
2330,307176001,0.5,0.9950000047683716,800
2330,307176001,1.5,0.8109999895095825,800
2330,307176001,2.5,0.6990000009536743,800
2330,308469662,0.5,1.4850000143051147,800
2330,308469662,1.5,0.7509999871253967,800
2330,308469662,2.5,1.0980000495910645,800
2330,311892681,-1.5,-3.558000087738037,800
2330,311892681,-0.5,-1.6890000104904175,800
2330,311892681,0.5,-1.1319999694824219,800
2330,311893141,-1.5,-1.6160000562667847,800
2330,311893141,-0.5,-0.6449999809265137,800
2330,311893141,0.5,0.003000000026077032,800
2330,311899931,-1.5,-2.1619999408721924,800
2330,311899931,-0.5,-2.009000062942505,800
2330,311899931,0.5,1.1460000276565552,800
2330,311899931,1.5,-1.0019999742507935,800
2330,311899931,2.5,-0.22499999403953552,800
2330,311903471,-1.5,-2.2249999046325684,800
2330,311903471,-0.5,-2.200000047683716,800
2330,311903471,0.5,-1.340000033378601,800
2330,311903471,1.5,-1.684999942779541,800
2330,311903471,2.5,0.14800000190734863,800
2330,315190632,-0.5,-0.1120000034570694,800
2330,315190632,0.5,-1.5549999475479126,800
2330,315190632,1.5,-0.0860000029206276,800
2330,315190632,2.5,0.7979999780654907,800
2340,179996481,-1.5,-1.8300000429153442,1133
2340,179996481,-0.5,-1.0379999876022339,1133
2340,179996481,0.5,0.11400000005960464,1133
2340,179996481,1.5,0.2370000034570694,1133
2340,179996481,2.5,1.6230000257492065,1133
2340,224471221,-1.5,-0.9739999771118164,1133
2340,224471221,-0.5,-0.9879999756813049,1133
2340,224471221,0.5,-0.5220000147819519,1133
2340,224471221,1.5,1.0010000467300415,1133
2340,224471221,2.5,1.0470000505447388,1133
2340,224509052,-0.5,-0.35100001096725464,1133
2340,224509052,0.5,-0.9279999732971191,1133
2340,224509052,1.5,-0.19200000166893005,1133
2340,224509052,2.5,1.3539999723434448,1133
2340,224509131,-1.5,-1.9869999885559082,1133
2340,224509131,-0.5,-1.378000020980835,1133
2340,224509131,0.5,-0.4189999997615814,1133
2340,224509131,1.5,0.2919999957084656,1133
2340,224509131,2.5,0.09700000286102295,1133
2340,224510221,-1.5,-3.0820000171661377,1133
2340,224510221,-0.5,-0.8539999723434448,1133
2340,224510221,0.5,-1.0299999713897705,1133
2340,224510221,1.5,-0.7250000238418579,1133
2340,224510221,2.5,-0.06199999898672104,1133
2340,224529321,-1.5,-1.9869999885559082,1133
2340,224529321,-0.5,-0.22100000083446503,1133
2340,224529321,0.5,0.7160000205039978,1133
2340,224529321,1.5,0.34700000286102295,1133
2340,224529321,2.5,1.1990000009536743,1133
2340,224530921,-1.5,-3.068000078201294,1133
2340,224530921,-0.5,-2.8989999294281006,1133
2340,224530921,0.5,-1.003999948501587,1133
2340,224530921,1.5,-2.3350000381469727,1133
2340,224530921,2.5,-0.7590000033378601,1133
2340,224533941,-1.5,-2.558000087738037,1133
2340,224533941,-0.5,-1.8980000019073486,1133
2340,224533941,0.5,-1.121000051498413,1133
2340,224533941,1.5,-1.4240000247955322,1133
2340,224533941,2.5,-1.2289999723434448,1133
2340,224539201,-1.5,-2.6570000648498535,1133
2340,224539201,-0.5,-1.8819999694824219,1133
2340,224539201,0.5,-1.1319999694824219,1133
2340,224539201,1.5,-0.6700000166893005,1133
2340,224543071,-1.5,-0.9419999718666077,1133
2340,224543071,-0.5,0.14800000190734863,1133
2340,224543071,0.5,0.7160000205039978,1133
2340,224543071,1.5,1.3459999561309814,1133
2340,224543071,2.5,2.1640000343322754,1133
2340,224546251,-1.5,-4.054999828338623,1133
2340,224546251,-0.5,-2.6570000648498535,1133
2340,224546251,0.5,-1.1319999694824219,1133
2340,224546251,1.5,-0.40299999713897705,1133
2340,224546251,2.5,-0.7020000219345093,1133
2340,224547141,-1.5,-4.054999828338623,1133
2340,224547141,-0.5,-3.0820000171661377,1133
2340,224547141,0.5,0.22699999809265137,1133
2340,224547141,1.5,-1.684999942779541,1133
2340,224547141,2.5,-0.06199999898672104,1133
2340,250079212,-0.5,-0.9879999756813049,1133
2340,250079212,0.5,-0.8259999752044678,1133
2340,250079212,1.5,-0.40299999713897705,1133
2340,250079212,2.5,-0.22499999403953552,1133
2340,256751421,-2.5,-2.9019999504089355,1133
2340,256751421,-1.5,-1.9869999885559082,1133
2340,256751421,-0.5,-1.5410000085830688,1133
2340,256751421,0.5,-0.7250000238418579,1133
2340,276859192,0.5,-1.9930000305175781,1133
2340,276859192,1.5,-1.7319999933242798,1133
2340,276859192,2.5,-1.1069999933242798,1133
2340,280809991,-2.5,-2.558000087738037,1133
2340,280809991,-1.5,-1.7719999551773071,1133
2340,280809991,-0.5,-1.1299999952316284,1133
2340,280809991,0.5,-2.5510001182556152,1133
2340,280809991,1.5,-0.3499999940395355,1133
2340,281403122,-0.5,-1.378000020980835,1133
2340,281403122,0.5,-1.340000033378601,1133
2340,281403122,1.5,-0.296999990940094,1133
2340,283490171,-1.5,-2.4130001068115234,1133
2340,283490171,0.5,0.34299999475479126,1133
2340,283645042,-0.5,-2.6570000648498535,1133
2340,283645042,0.5,-1.2359999418258667,1133
2340,283645042,1.5,-0.296999990940094,1133
2340,283645042,2.5,0.25099998712539673,1133
2340,285389011,-2.5,-3.2320001125335693,1133
2340,285389011,-1.5,-2.3510000705718994,1133
2340,285389011,-0.5,-1.5410000085830688,1133
2340,285389011,0.5,-1.340000033378601,1133
2340,285586512,0.5,-0.8259999752044678,1133
2340,285586512,1.5,-0.4560000002384186,1133
2340,285586512,2.5,-0.06199999898672104,1133
2340,286939581,-1.5,-3.068000078201294,1133
2340,286939581,-0.5,-1.7599999904632568,1133
2340,286939581,0.5,0.003000000026077032,1133
2340,286939581,1.5,-1.1759999990463257,1133
2340,286939581,2.5,0.5009999871253967,1133
2340,287961612,0.5,-0.5220000147819519,1133
2340,287961612,2.5,0.8970000147819519,1133
2340,288448161,-1.5,-3.0209999084472656,1133
2340,288448161,-0.5,-1.4639999866485596,1133
2340,288448161,0.5,0.22699999809265137,1133
2340,291303882,-1.5,-2.8989999294281006,1133
2340,291303882,-0.5,-1.0540000200271606,1133
